category_code,data_type_code,cell_value,program_code,seasonally_adj,time_slot_date,time_slot_id,time_slot_name,time
00XX,P,648,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,E_T,3.5,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,E_V,5.0,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,E_P,3.5,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,E_MPCT,6.8,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,E_MPCV,0.8,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,E_MPCP,6.8,VIP,no,2019-10-01,838,Oct2019,2019-10
00XX,MPCT,0.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
00XX,MPCV,0.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
00XX,MPCP,4.9,VIP,yes,2019-10-01,838,Oct2019,2019-10
01XX,T,2866,VIP,no,2019-10-01,838,Oct2019,2019-10
01XX,V,2765,VIP,no,2019-10-01,838,Oct2019,2019-10
01XX,E_T,1.6,VIP,no,2019-10-01,838,Oct2019,2019-10
01XX,E_V,1.6,VIP,no,2019-10-01,838,Oct2019,2019-10
01XX,E_MPCT,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
01XX,E_MPCV,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
01XX,MPCT,2.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
01XX,MPCV,2.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
02XX,T,7036,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,V,6033,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,P,1003,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,E_T,1.6,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,E_V,1.8,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,E_P,2.8,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,E_MPCT,0.9,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,E_MPCV,0.9,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,E_MPCP,2.4,VIP,no,2019-10-01,838,Oct2019,2019-10
02XX,MPCV,-0.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
02XX,MPCP,0.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
02XX,MPCT,-0.1,VIP,yes,2019-10-01,838,Oct2019,2019-10
03XX,T,7800,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,V,7404,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,P,397,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,E_T,1.8,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,E_V,1.8,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,E_P,4.7,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,E_MPCT,1.1,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,E_MPCV,1.1,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,E_MPCP,2.2,VIP,no,2019-10-01,838,Oct2019,2019-10
03XX,MPCT,0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
03XX,MPCV,0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
03XX,MPCP,2.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
04XX,T,3873,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,V,3116,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,P,757,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,E_T,1.8,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,E_V,2.2,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,E_P,2.6,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,E_MPCT,1.1,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,E_MPCV,1.3,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,E_MPCP,1.6,VIP,no,2019-10-01,838,Oct2019,2019-10
04XX,MPCT,-0.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
04XX,MPCV,0.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
04XX,MPCP,-1.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
05XX,T,8490,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,V,1524,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,P,6966,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,E_T,1.5,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,E_V,2.4,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,E_P,1.8,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,E_MPCT,1.4,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,E_MPCV,1.3,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,E_MPCP,1.6,VIP,no,2019-10-01,838,Oct2019,2019-10
05XX,MPCT,1.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
05XX,MPCV,-2.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
05XX,MPCP,1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
06XX,T,267,VIP,no,2019-10-01,838,Oct2019,2019-10
06XX,V,267,VIP,no,2019-10-01,838,Oct2019,2019-10
06XX,E_T,6.5,VIP,no,2019-10-01,838,Oct2019,2019-10
06XX,E_V,6.5,VIP,no,2019-10-01,838,Oct2019,2019-10
06XX,E_MPCT,3.8,VIP,no,2019-10-01,838,Oct2019,2019-10
06XX,E_MPCV,3.8,VIP,no,2019-10-01,838,Oct2019,2019-10
06XX,MPCT,2.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
06XX,MPCV,2.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
07XX,T,977,VIP,no,2019-10-01,838,Oct2019,2019-10
07XX,P,965,VIP,no,2019-10-01,838,Oct2019,2019-10
07XX,E_T,3.3,VIP,no,2019-10-01,838,Oct2019,2019-10
07XX,E_P,3.3,VIP,no,2019-10-01,838,Oct2019,2019-10
07XX,E_MPCT,2.3,VIP,no,2019-10-01,838,Oct2019,2019-10
07XX,E_MPCP,2.3,VIP,no,2019-10-01,838,Oct2019,2019-10
07XX,MPCT,2.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
07XX,MPCP,3.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
08XX,T,2434,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,V,1168,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,P,1266,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,E_T,2.1,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,E_V,2.2,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,E_P,3.5,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,E_MPCT,1.4,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,E_MPCV,1.6,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,E_MPCP,2.2,VIP,no,2019-10-01,838,Oct2019,2019-10
08XX,MPCT,0.9,VIP,yes,2019-10-01,838,Oct2019,2019-10
08XX,MPCV,0.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
08XX,MPCP,1.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
09XX,T,5075,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,V,1519,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,P,3556,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,E_T,1.2,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,E_V,1.4,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,E_P,1.5,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,E_MPCT,1.1,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,E_MPCV,0.5,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,E_MPCP,1.3,VIP,no,2019-10-01,838,Oct2019,2019-10
09XX,MPCV,-2.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
09XX,MPCP,-0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
09XX,MPCT,-1.4,VIP,yes,2019-10-01,838,Oct2019,2019-10
10XX,T,2035,VIP,no,2019-10-01,838,Oct2019,2019-10
10XX,V,2027,VIP,no,2019-10-01,838,Oct2019,2019-10
10XX,E_T,51.1,VIP,no,2019-10-01,838,Oct2019,2019-10
10XX,E_V,0.0,VIP,no,2019-10-01,838,Oct2019,2019-10
10XX,E_MPCT,11.7,VIP,no,2019-10-01,838,Oct2019,2019-10
10XX,E_MPCV,0.0,VIP,no,2019-10-01,838,Oct2019,2019-10
10XX,MPCT,-1.9,VIP,yes,2019-10-01,838,Oct2019,2019-10
10XX,MPCV,-1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
11XX,T,8524,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,V,7882,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,P,642,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,E_T,0.3,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,E_V,0.3,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,E_P,5.7,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,E_MPCT,0.3,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,E_MPCV,0.1,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,E_MPCP,6.0,VIP,no,2019-10-01,838,Oct2019,2019-10
11XX,MPCT,-0.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
11XX,MPCV,-0.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
11XX,MPCP,-0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
12XX,T,9994,VIP,no,2019-10-01,838,Oct2019,2019-10
12XX,P,9960,VIP,no,2019-10-01,838,Oct2019,2019-10
12XX,E_T,3.0,VIP,no,2019-10-01,838,Oct2019,2019-10
12XX,E_P,3.0,VIP,no,2019-10-01,838,Oct2019,2019-10
12XX,E_MPCT,2.4,VIP,no,2019-10-01,838,Oct2019,2019-10
12XX,E_MPCP,2.4,VIP,no,2019-10-01,838,Oct2019,2019-10
12XX,MPCT,-3.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
12XX,MPCP,-3.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
13XX,T,2518,VIP,no,2019-10-01,838,Oct2019,2019-10
13XX,P,2462,VIP,no,2019-10-01,838,Oct2019,2019-10
13XX,E_T,3.5,VIP,no,2019-10-01,838,Oct2019,2019-10
13XX,E_P,3.6,VIP,no,2019-10-01,838,Oct2019,2019-10
13XX,E_MPCT,2.7,VIP,no,2019-10-01,838,Oct2019,2019-10
13XX,E_MPCP,2.7,VIP,no,2019-10-01,838,Oct2019,2019-10
13XX,MPCT,-1.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
13XX,MPCP,-2.1,VIP,yes,2019-10-01,838,Oct2019,2019-10
14XX,T,1603,VIP,no,2019-10-01,838,Oct2019,2019-10
14XX,P,1575,VIP,no,2019-10-01,838,Oct2019,2019-10
14XX,E_T,3.9,VIP,no,2019-10-01,838,Oct2019,2019-10
14XX,E_P,3.9,VIP,no,2019-10-01,838,Oct2019,2019-10
14XX,E_MPCT,3.5,VIP,no,2019-10-01,838,Oct2019,2019-10
14XX,E_MPCP,3.5,VIP,no,2019-10-01,838,Oct2019,2019-10
14XX,MPCT,4.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
14XX,MPCP,4.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
15XX,T,809,VIP,no,2019-10-01,838,Oct2019,2019-10
15XX,P,802,VIP,no,2019-10-01,838,Oct2019,2019-10
15XX,E_T,2.0,VIP,no,2019-10-01,838,Oct2019,2019-10
15XX,E_P,2.0,VIP,no,2019-10-01,838,Oct2019,2019-10
15XX,E_MPCT,1.7,VIP,no,2019-10-01,838,Oct2019,2019-10
15XX,E_MPCP,1.7,VIP,no,2019-10-01,838,Oct2019,2019-10
15XX,MPCP,3.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
15XX,MPCT,3.1,VIP,yes,2019-10-01,838,Oct2019,2019-10
20IX,T,6653,VIP,no,2019-10-01,838,Oct2019,2019-10
20IX,V,6626,VIP,no,2019-10-01,838,Oct2019,2019-10
20IX,E_T,0.8,VIP,no,2019-10-01,838,Oct2019,2019-10
20IX,E_V,0.8,VIP,no,2019-10-01,838,Oct2019,2019-10
20IX,E_MPCT,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
20IX,E_MPCV,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
20IX,MPCT,5.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
20IX,MPCV,5.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
A00XX,T,532521,VIP,yes,2019-10-01,838,Oct2019,2019-10
A00XX,V,525269,VIP,yes,2019-10-01,838,Oct2019,2019-10
A00XX,P,7252,VIP,yes,2019-10-01,838,Oct2019,2019-10
A00XX,E_T,3.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A00XX,E_V,5.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
A00XX,E_P,3.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A01XX,T,33457,VIP,yes,2019-10-01,838,Oct2019,2019-10
A01XX,V,32248,VIP,yes,2019-10-01,838,Oct2019,2019-10
A01XX,E_T,1.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
A01XX,E_V,1.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
A02XX,T,79999,VIP,yes,2019-10-01,838,Oct2019,2019-10
A02XX,V,68733,VIP,yes,2019-10-01,838,Oct2019,2019-10
A02XX,P,11266,VIP,yes,2019-10-01,838,Oct2019,2019-10
A02XX,E_T,1.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
A02XX,E_V,1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A02XX,E_P,2.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A03XX,T,86330,VIP,yes,2019-10-01,838,Oct2019,2019-10
A03XX,V,81701,VIP,yes,2019-10-01,838,Oct2019,2019-10
A03XX,P,4629,VIP,yes,2019-10-01,838,Oct2019,2019-10
A03XX,E_T,1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A03XX,E_V,1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A03XX,E_P,4.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
A04XX,T,43918,VIP,yes,2019-10-01,838,Oct2019,2019-10
A04XX,V,34958,VIP,yes,2019-10-01,838,Oct2019,2019-10
A04XX,P,8960,VIP,yes,2019-10-01,838,Oct2019,2019-10
A04XX,E_T,1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A04XX,E_V,2.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
A04XX,E_P,2.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
A05XX,T,101613,VIP,yes,2019-10-01,838,Oct2019,2019-10
A05XX,V,18518,VIP,yes,2019-10-01,838,Oct2019,2019-10
A05XX,P,83095,VIP,yes,2019-10-01,838,Oct2019,2019-10
A05XX,E_T,1.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A05XX,E_V,2.4,VIP,yes,2019-10-01,838,Oct2019,2019-10
A05XX,E_P,1.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A06XX,T,2920,VIP,yes,2019-10-01,838,Oct2019,2019-10
A06XX,V,2920,VIP,yes,2019-10-01,838,Oct2019,2019-10
A06XX,E_T,6.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A06XX,E_V,6.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A07XX,T,10873,VIP,yes,2019-10-01,838,Oct2019,2019-10
A07XX,P,10738,VIP,yes,2019-10-01,838,Oct2019,2019-10
A07XX,E_T,3.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
A07XX,E_P,3.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
A08XX,T,27325,VIP,yes,2019-10-01,838,Oct2019,2019-10
A08XX,V,13477,VIP,yes,2019-10-01,838,Oct2019,2019-10
A08XX,P,13849,VIP,yes,2019-10-01,838,Oct2019,2019-10
A08XX,E_T,2.1,VIP,yes,2019-10-01,838,Oct2019,2019-10
A08XX,E_V,2.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
A08XX,E_P,3.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A09XX,T,54984,VIP,yes,2019-10-01,838,Oct2019,2019-10
A09XX,V,16401,VIP,yes,2019-10-01,838,Oct2019,2019-10
A09XX,P,38583,VIP,yes,2019-10-01,838,Oct2019,2019-10
A09XX,E_T,1.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
A09XX,E_V,1.4,VIP,yes,2019-10-01,838,Oct2019,2019-10
A09XX,E_P,1.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A10XX,T,23118,VIP,yes,2019-10-01,838,Oct2019,2019-10
A10XX,V,23022,VIP,yes,2019-10-01,838,Oct2019,2019-10
A10XX,E_T,51.1,VIP,yes,2019-10-01,838,Oct2019,2019-10
A10XX,E_V,0.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
A11XX,T,98820,VIP,yes,2019-10-01,838,Oct2019,2019-10
A11XX,V,91653,VIP,yes,2019-10-01,838,Oct2019,2019-10
A11XX,P,7167,VIP,yes,2019-10-01,838,Oct2019,2019-10
A11XX,E_T,0.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
A11XX,E_V,0.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
A11XX,E_P,5.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
A12XX,T,94429,VIP,yes,2019-10-01,838,Oct2019,2019-10
A12XX,P,94061,VIP,yes,2019-10-01,838,Oct2019,2019-10
A12XX,E_T,3.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
A12XX,E_P,3.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
A13XX,T,26721,VIP,yes,2019-10-01,838,Oct2019,2019-10
A13XX,P,26059,VIP,yes,2019-10-01,838,Oct2019,2019-10
A13XX,E_T,3.5,VIP,yes,2019-10-01,838,Oct2019,2019-10
A13XX,E_P,3.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
A14XX,T,17799,VIP,yes,2019-10-01,838,Oct2019,2019-10
A14XX,P,17494,VIP,yes,2019-10-01,838,Oct2019,2019-10
A14XX,E_T,3.9,VIP,yes,2019-10-01,838,Oct2019,2019-10
A14XX,E_P,3.9,VIP,yes,2019-10-01,838,Oct2019,2019-10
A15XX,P,9686,VIP,yes,2019-10-01,838,Oct2019,2019-10
A15XX,T,9774,VIP,yes,2019-10-01,838,Oct2019,2019-10
A15XX,E_T,2.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
A15XX,E_P,2.0,VIP,yes,2019-10-01,838,Oct2019,2019-10
A20IX,T,76186,VIP,yes,2019-10-01,838,Oct2019,2019-10
A20IX,V,75866,VIP,yes,2019-10-01,838,Oct2019,2019-10
A20IX,E_T,0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
A20IX,E_V,0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
ANRXX,T,788266,VIP,yes,2019-10-01,838,Oct2019,2019-10
ANRXX,V,461053,VIP,yes,2019-10-01,838,Oct2019,2019-10
ANRXX,P,327214,VIP,yes,2019-10-01,838,Oct2019,2019-10
ANRXX,E_T,0.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
ANRXX,E_V,0.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
ANRXX,E_P,1.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
AXXXX,T,1320788,VIP,yes,2019-10-01,838,Oct2019,2019-10
AXXXX,V,986322,VIP,yes,2019-10-01,838,Oct2019,2019-10
AXXXX,P,334466,VIP,yes,2019-10-01,838,Oct2019,2019-10
AXXXX,E_T,0.7,VIP,yes,2019-10-01,838,Oct2019,2019-10
AXXXX,E_V,0.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
AXXXX,E_P,1.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
NRXX,T,70953,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,V,40468,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,P,30485,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,E_T,0.7,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,E_V,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,E_P,1.2,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,E_MPCT,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,E_MPCV,0.4,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,E_MPCP,1.1,VIP,no,2019-10-01,838,Oct2019,2019-10
NRXX,MPCT,0.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
NRXX,MPCV,0.8,VIP,yes,2019-10-01,838,Oct2019,2019-10
NRXX,MPCP,-0.3,VIP,yes,2019-10-01,838,Oct2019,2019-10
XXXX,T,118134,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,V,87001,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,P,31133,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,E_T,0.7,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,E_V,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,E_P,1.2,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,E_MPCT,0.6,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,E_MPCV,0.4,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,E_MPCP,1.0,VIP,no,2019-10-01,838,Oct2019,2019-10
XXXX,MPCT,0.4,VIP,yes,2019-10-01,838,Oct2019,2019-10
XXXX,MPCV,0.6,VIP,yes,2019-10-01,838,Oct2019,2019-10
XXXX,MPCP,-0.2,VIP,yes,2019-10-01,838,Oct2019,2019-10
00XX,T,46074,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,V,45477,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,P,597,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,E_MPCV,0.8,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,E_MPCP,1.7,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,E_T,3.8,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,E_V,5.0,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,E_P,3.8,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,E_MPCT,1.7,VIP,no,2019-11-01,839,Nov2019,2019-11
00XX,MPCT,1.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
00XX,MPCV,2.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
00XX,MPCP,-2.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
01XX,T,2690,VIP,no,2019-11-01,839,Nov2019,2019-11
01XX,V,2576,VIP,no,2019-11-01,839,Nov2019,2019-11
01XX,E_MPCV,0.5,VIP,no,2019-11-01,839,Nov2019,2019-11
01XX,E_T,1.6,VIP,no,2019-11-01,839,Nov2019,2019-11
01XX,E_V,1.6,VIP,no,2019-11-01,839,Nov2019,2019-11
01XX,E_MPCT,0.5,VIP,no,2019-11-01,839,Nov2019,2019-11
01XX,MPCT,-3.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
01XX,MPCV,-3.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
02XX,T,6828,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,V,5846,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,P,982,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,E_MPCV,1.2,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,E_MPCP,1.2,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,E_T,1.6,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,E_V,1.8,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,E_P,2.7,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,E_MPCT,1.0,VIP,no,2019-11-01,839,Nov2019,2019-11
02XX,MPCT,0.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
02XX,MPCV,-0.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
02XX,MPCP,3.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
03XX,T,7445,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,V,7112,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,P,332,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,E_MPCV,1.1,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,E_MPCP,1.4,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,E_T,1.8,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,E_V,1.8,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,E_P,4.7,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,E_MPCT,1.0,VIP,no,2019-11-01,839,Nov2019,2019-11
03XX,MPCT,1.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
03XX,MPCV,2.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
03XX,MPCP,-17.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
04XX,T,3719,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,V,2979,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,P,739,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,E_MPCV,1.1,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,E_MPCP,2.0,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,E_T,1.9,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,E_V,2.2,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,E_P,2.6,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,E_MPCT,1.1,VIP,no,2019-11-01,839,Nov2019,2019-11
04XX,MPCT,0.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
04XX,MPCV,0.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
04XX,MPCP,1.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
05XX,T,7613,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,V,1416,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,P,6197,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,E_MPCV,1.0,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,E_MPCP,0.9,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,E_T,1.5,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,E_V,2.4,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,E_P,1.8,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,E_MPCT,0.8,VIP,no,2019-11-01,839,Nov2019,2019-11
05XX,MPCT,-1.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
05XX,MPCV,-1.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
05XX,MPCP,-1.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
06XX,T,262,VIP,no,2019-11-01,839,Nov2019,2019-11
06XX,V,262,VIP,no,2019-11-01,839,Nov2019,2019-11
06XX,E_MPCV,3.4,VIP,no,2019-11-01,839,Nov2019,2019-11
06XX,E_T,6.5,VIP,no,2019-11-01,839,Nov2019,2019-11
06XX,E_V,6.5,VIP,no,2019-11-01,839,Nov2019,2019-11
06XX,E_MPCT,3.4,VIP,no,2019-11-01,839,Nov2019,2019-11
